aarti_id,line_no,section,original,translit_roman,meaning_en,meaning_hi,meaning_mr,meaning_gu,meaning_pa,meaning_bn,meaning_ta,meaning_te,meaning_kn,meaning_ml,notes,original_true_script
SK001,300,doha,नाम पाहरु दिवस निसि ध्यान तुम्हार कपाट। लोचन निज पद जंत्रित जाहिं प्रान केहिं बाट ॥,"Nama paharu divasa nisi dhyana tumhara kapata, lochana nija pada jamtrita jahim prana kehim bata .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: 30. Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,301,chaupai,चलत मोहि चूड़ामनि दीन्ही। रघुपति हृदयँ लाइ सोइ लीन्ही ॥,"Chalata mohi chu.damani dinhi, Raghupati hrridaya.n lai soi linhi .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,302,chaupai,नाथ जुगल लोचन भरि बारी। बचन कहे कछु जनककुमारी ॥,"Natha jugala lochana bhari bari, bachana kahe kachu janakakumari .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,303,chaupai,अनुज समेत गहेहु प्रभु चरना। दीन बंधु प्रनतारति हरना ॥,"Anuja sameta gahehu prabhu charana, dina bamdhu pranatarati harana .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,304,chaupai,मन क्रम बचन चरन अनुरागी। केहि अपराध नाथ हौं त्यागी ॥,"Mana krama bachana charana anuragi, kehi aparadha natha haum tyagi .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,305,chaupai,अवगुन एक मोर मैं माना। बिछुरत प्रान न कीन्ह पयाना ॥,"Avaguna eka mora maim mana, bichurata prana na kinha payana .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,306,chaupai,नाथ सो नयनन्हि को अपराधा। निसरत प्रान करिहिं हठि बाधा ॥,"Natha so nayananhi ko aparadha, nisarata prana karihim hathi badha .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,307,chaupai,बिरह अगिनि तनु तूल समीरा। स्वास जरइ छन माहिं सरीरा ॥,"Biraha agini tanu tula samira, svasa jarai chana mahim sarira .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,308,chaupai,नयन स्त्रवहि जलु निज हित लागी। जरैं न पाव देह बिरहागी। सीता के अति बिपति बिसाला। बिनहिं कहें भलि दीनदयाला ॥,"Nayana stravahi jalu nija hita lagi, jaraim na pava deha birahagi, Sita ke ati bipati bisala, binahim kahem bhali dinadayala .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,309,doha,निमिष निमिष करुनानिधि जाहिं कलप सम बीति। बेगि चलिय प्रभु आनिअ भुज बल खल दल जीति ॥,"Nimisha nimisha karunanidhi jahim kalapa sama biti, begi chaliya prabhu ania bhuja bala khala dala jiti .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: 31. Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,310,chaupai,सुनि सीता दुख प्रभु सुख अयना। भरि आए जल राजिव नयना ॥,"Suni Sita dukha prabhu sukha ayana, bhari ae jala rajiva nayana .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,311,chaupai,बचन काँय मन मम गति जाही। सपनेहुँ बूझिअ बिपति कि ताही ॥,"Bachana ka.nya mana mama gati jahi, sapanehu.n bujhia bipati ki tahi .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,312,chaupai,कह हनुमंत बिपति प्रभु सोई। जब तव सुमिरन भजन न होई ॥,"Kaha hanumamta bipati prabhu soi, jaba tava sumirana bhajana na hoi .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,313,chaupai,केतिक बात प्रभु जातुधान की। रिपुहि जीति आनिबी जानकी ॥,"Ketika bata prabhu jatudhana ki, ripuhi jiti anibi Janaki .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,314,chaupai,सुनु कपि तोहि समान उपकारी। नहिं कोउ सुर नर मुनि तनुधारी ॥,"Sunu kapi tohi samana upakari, nahim kou sura nara muni tanudhari .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,315,chaupai,प्रति उपकार करौं का तोरा। सनमुख होइ न सकत मन मोरा ॥,"Prati upakara karaum ka tora, sanamukha hoi na sakata mana mora .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,316,chaupai,सुनु सुत उरिन मैं नाहीं। देखेउँ करि बिचार मन माहीं ॥,"Sunu suta urina maim nahim, dekheu.n kari bichara mana mahim .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
SK001,317,chaupai,पुनि पुनि कपिहि चितव सुरत्राता। लोचन नीर पुलक अति गाता ॥,"Puni puni kapihi chitava suratrata, lochana nira pulaka ati gata .",,,,,,,,,,,"('Draft: Sundara Kanda (Ramcharitmanas), Tulsidas. Source: sanskritdocuments.org (manas5_i.itx, ITRANS transliteration by Balram J. Rathore); raw file stored at data/raw_sources/sundarkand_itrans_raw.txt. Devanagari here is machine-converted from that ITRANS source via indic_transliteration, NOT independently proofread against a Devanagari printed edition yet. Verse/doha number per source: n/a (chaupai). Tracker/category placement not yet decided (staging only). reviewed=no.',)",NA
